filename,lat,lon,altitude,roll,pitch,yaw
00741.png,50.66619035,7.05874941,475.728,-0.05343,0.00273,-2.7517
00742.png,50.66590424,7.05847642,475.498,-0.04648,0.00202,-2.80749
00743.png,50.66561726,7.05821089,474.635,-0.04674,-0.01528,-2.80826
00744.png,50.66532745,7.05794998,473.004,-0.03158,-0.02595,-2.80352
00745.png,50.66503399,7.05769172,471.274,-0.03387,-0.02953,-2.80357
00746.png,50.66473709,7.05743611,469.562,-0.0099,-0.03823,-2.79284
00747.png,50.66443782,7.05717831,467.524,-0.01252,-0.03568,-2.78382
00748.png,50.66413657,7.05691873,465.204,-0.03214,-0.03674,-2.77472
00749.png,50.66383327,7.05665756,462.785,-0.00121,-0.02946,-2.77527
00750.png,50.66352917,7.05639315,460.749,-0.02115,-0.0144,-2.77647
00751.png,50.66322459,7.05613043,459.565,-0.03287,0.01958,-2.77884
00752.png,50.66292154,7.05587321,460.368,-0.07051,0.08224,-2.79069
00753.png,50.66262317,7.05562842,462.961,-0.06081,0.08374,-2.81728
00754.png,50.66232965,7.05539631,465.671,-0.00223,0.06567,-2.81261
00755.png,50.66203964,7.05516577,468.235,0.04888,0.05983,-2.80382
00756.png,50.66175318,7.05493154,470.565,-0.035,0.05133,-2.79591
00757.png,50.66146656,7.05470427,471.814,-0.01974,0.03352,-2.77464
00758.png,50.66117678,7.05447912,473.084,-0.0397,0.0635,-2.82987
00759.png,50.66087521,7.05425393,475.612,-0.01618,0.03952,-2.84421
00760.png,50.66058376,7.05404527,476.522,0.05177,0.03666,-2.83137
00761.png,50.66027935,7.05382072,478.497,0.04153,0.04503,-2.82879
00762.png,50.65997562,7.05358785,480.655,-0.04506,0.02994,-2.8528
00763.png,50.65968181,7.05336687,481.098,-0.01293,0.03334,-2.89165
00764.png,50.65938717,7.05314968,481.791,0.11529,0.01712,-2.87663
00765.png,50.65909345,7.05292031,483.197,0.10749,0.0229,-2.81698
00766.png,50.65880057,7.05267486,484.728,0.02218,0.02007,-2.79901
00767.png,50.65850693,7.05242487,485.588,0.09046,0.02573,-2.77767
00768.png,50.65820361,7.05215154,487.394,0.1266,0.03204,-2.74667
00769.png,50.65791658,7.05187083,489.618,0.09069,0.0275,-2.72018
00770.png,50.65763182,7.05157707,491.276,0.03673,0.01976,-2.72431
00771.png,50.6573477,7.05127912,491.97,-0.00151,0.00707,-2.71572
00772.png,50.65706208,7.05098065,491.306,0.04173,0.00816,-2.68555
00773.png,50.65677596,7.05067271,491.508,0.07784,0.00796,-2.68746
00774.png,50.65649404,7.05035629,491.358,0.09316,-0.0047,-2.61953
00775.png,50.65621659,7.05002321,490.746,0.11104,0.01102,-2.59178
00776.png,50.65594666,7.04967154,490.524,0.14763,0.02609,-2.57713
00777.png,50.65568774,7.04929928,490.802,0.30735,0.04349,-2.51675
00778.png,50.65545032,7.04889025,492.109,0.44715,0.046,-2.40254
00779.png,50.65524363,7.04843519,493.81,0.38005,0.02094,-2.26914
00780.png,50.65505759,7.04792512,494.609,0.37942,0.01033,-2.14285
00781.png,50.65491056,7.04740158,495.126,0.34495,0.01119,-2.02054
00782.png,50.65479537,7.04685071,495.556,0.34636,0.02874,-1.94228
00783.png,50.65471235,7.04628138,496.113,0.34324,0.04168,-1.85631
00784.png,50.65466345,7.04569842,497.157,0.31174,0.05195,-1.77941
00785.png,50.65464471,7.04510984,498.135,0.30605,0.0452,-1.6825
00786.png,50.65465487,7.04451861,499.065,0.28653,0.02754,-1.58977
00787.png,50.65469155,7.04392623,499.329,0.26603,0.01252,-1.51682
00788.png,50.65475768,7.04331,498.949,0.25449,0.01882,-1.46359
00789.png,50.65484623,7.04272046,498.485,0.22705,0.02471,-1.39876
00790.png,50.65495554,7.04213503,498.034,0.14962,0.01342,-1.34083
00791.png,50.65508016,7.04155117,497.372,0.0997,0.00523,-1.30934
00792.png,50.65521526,7.04096788,496.376,0.05449,0.00664,-1.28983
00793.png,50.65535706,7.04038428,495.506,0.08745,0.02154,-1.27296
00794.png,50.65550695,7.03980513,494.94,0.12667,0.02268,-1.22417
00795.png,50.65566807,7.03923263,495.099,0.02176,0.05461,-1.19735
00796.png,50.65584027,7.03864588,498.099,0.02225,0.08149,-1.14898
00797.png,50.65600923,7.03809011,500.194,0.00521,0.01386,-1.14357
00798.png,50.65618209,7.03753547,499.505,0.03283,-0.02297,-1.17155
00799.png,50.6563586,7.03698137,497.173,-0.00502,-0.0291,-1.15154
00800.png,50.65653798,7.03642344,494.719,0.00217,-0.01028,-1.12506
00801.png,50.65672166,7.03586333,493.106,0.05251,0.00235,-1.12737
00802.png,50.65691125,7.03530693,492.285,0.01493,0.01491,-1.10664
00803.png,50.65710483,7.03475375,491.953,0.01523,0.01672,-1.10236
00804.png,50.65730031,7.03420422,491.705,-0.04864,0.01162,-1.09684
00805.png,50.65749275,7.03365397,491.59,-0.1858,0.01031,-1.12177
00806.png,50.6576719,7.03309555,491.313,-0.2408,0.006,-1.20177
00807.png,50.65782891,7.03252587,491.675,-0.22916,-0.01868,-1.2483
00808.png,50.65796806,7.03194881,490.838,-0.3089,0.02379,-1.36325
00809.png,50.6580772,7.03136662,490.802,-0.35596,0.04095,-1.46682
00810.png,50.65815152,7.03078398,491.576,-0.38045,0.03037,-1.54494
00811.png,50.65819268,7.0302028,491.767,-0.26319,-0.00966,-1.63434
00812.png,50.65821186,7.02962618,489.801,-0.22561,-0.02626,-1.71261
00813.png,50.65821078,7.02905373,487.055,-0.12938,-0.02402,-1.75042
00814.png,50.65819604,7.02848376,484.0,-0.15338,-0.01438,-1.78084
00815.png,50.65816587,7.0279154,481.785,-0.16386,0.06122,-1.83798
00816.png,50.65811917,7.02736102,481.896,-0.14014,0.09402,-1.86917
00817.png,50.6580591,7.02680252,482.872,-0.0638,0.10791,-1.90436
00818.png,50.65799419,7.02627956,485.07,-0.07843,0.08163,-1.93289
00819.png,50.65792102,7.02576495,486.71,-0.33255,0.02622,-2.00383
00820.png,50.65782515,7.02526127,486.096,-0.2941,0.01583,-2.12472
00821.png,50.65770344,7.02477614,484.985,-0.27586,0.01714,-2.22313
00822.png,50.65756007,7.02431153,483.245,-0.24211,0.02191,-2.31493
00823.png,50.65739614,7.02387246,482.011,-0.35603,0.01758,-2.38817
00824.png,50.65720842,7.02346435,480.153,-0.31268,-0.00229,-2.52181
00825.png,50.6569997,7.02309444,478.633,-0.24545,0.04174,-2.60774
00826.png,50.65677517,7.02276171,479.186,-0.24011,0.04886,-2.66497
00827.png,50.6565387,7.02246449,480.41,-0.33413,0.03488,-2.76457
00828.png,50.6562905,7.02221069,480.71,-0.34545,0.01391,-2.85414
00829.png,50.65603045,7.02200372,480.422,-0.3102,0.01066,-2.96586
00830.png,50.65576233,7.02184376,479.904,-0.26336,0.01419,-3.07246
00831.png,50.65548989,7.02172631,479.493,-0.20711,0.01123,3.13132
00832.png,50.65521626,7.02164364,478.608,-0.20232,0.01255,3.07971
00833.png,50.65494178,7.02159345,477.724,-0.1713,0.01309,3.02914
00834.png,50.65466755,7.02157232,476.932,-0.14149,0.01571,2.95706
00835.png,50.65439647,7.02157501,475.69,0.01891,0.02088,2.96885
00836.png,50.65412591,7.02157861,474.788,0.08052,0.05128,3.03256
00837.png,50.65385552,7.02156767,475.226,0.07369,0.06685,3.0806
00838.png,50.65358639,7.02154147,476.284,-0.02749,0.06223,3.06699
00839.png,50.65331852,7.02151531,477.026,-0.04329,0.05243,3.0012
00840.png,50.65305401,7.02149621,477.507,-0.0356,0.0341,3.01183
00841.png,50.65278921,7.02148088,477.506,0.04102,0.01992,3.0476
00842.png,50.6525214,7.0214625,477.679,-0.00115,0.01056,3.07366
00843.png,50.65225073,7.02144499,477.368,-0.03818,0.01611,3.06121
00844.png,50.65197785,7.02143234,476.793,-0.00463,0.02125,3.05146
00845.png,50.65170341,7.02142006,476.634,0.007,0.02622,3.07109
00846.png,50.65142773,7.02140364,476.781,0.0031,0.01703,3.10275
00847.png,50.65115068,7.02138438,476.649,0.0007,0.02299,3.10228
00848.png,50.65087361,7.0213643,476.735,0.01687,0.02866,3.12382
00849.png,50.65059593,7.02133984,477.127,-0.02248,0.04611,3.12189
00850.png,50.65031969,7.021316,478.056,-0.04,0.05872,3.11974
00851.png,50.65004596,7.02129485,479.098,-0.03691,0.0647,3.11309
00852.png,50.64977553,7.02127635,480.242,-0.00434,0.06455,3.12262
00853.png,50.64950795,7.02125591,481.622,-0.02164,0.05645,3.13355
00854.png,50.64924183,7.0212353,482.505,-0.04932,0.05057,3.1225
00855.png,50.64897676,7.02121846,483.109,-0.01227,0.04389,3.11508
00856.png,50.64871261,7.02120295,483.393,-0.01769,0.03327,3.13
00857.png,50.64844773,7.02118737,483.204,-0.01718,0.02766,3.13471
00858.png,50.64818133,7.02117247,482.928,-0.03338,0.02994,3.13513
00859.png,50.64790298,7.02115909,482.693,-0.01921,0.03046,3.13472
00860.png,50.6476345,7.02114678,482.575,-0.00864,0.02683,3.13807
00861.png,50.64736537,7.02113299,482.36,-0.00693,0.02361,-3.13884
00862.png,50.64709524,7.02111756,481.957,-0.03621,0.02239,-3.13508
00863.png,50.64682403,7.02110349,481.392,-0.03449,0.03021,-3.13912
00864.png,50.64655231,7.02109139,481.081,-0.04434,0.03021,3.14045
00865.png,50.64628086,7.02108209,480.712,-0.03647,0.02521,-3.13689
00866.png,50.64600921,7.02107413,480.273,-0.02532,0.03294,3.14158
00867.png,50.64573813,7.02106667,480.177,-0.01875,0.03885,3.13495
00868.png,50.64545767,7.02105896,480.21,-0.02338,0.03559,-3.14089
00869.png,50.64518897,7.0210511,480.108,-0.02483,0.03088,-3.13466
00870.png,50.64492056,7.02104207,479.978,-0.01361,0.02882,3.13781
00871.png,50.64465265,7.02103178,479.694,-0.02287,0.02333,3.136
00872.png,50.64438492,7.02102155,479.102,-0.01766,0.01815,-3.13727
00873.png,50.64411675,7.02101014,478.306,-0.01134,0.01432,-3.12546
00874.png,50.6438477,7.020996,477.581,-0.0087,0.01683,-3.12467
00875.png,50.64357827,7.02097915,476.934,-0.01509,0.01835,-3.12224
00876.png,50.64329775,7.02095961,476.399,-0.03253,0.02013,-3.11681
00877.png,50.64302747,7.02094008,475.838,-0.04925,0.02078,-3.13312
00878.png,50.64273552,7.02092243,475.123,-0.0249,0.02093,3.1387
00879.png,50.64246504,7.02090665,474.518,-0.02523,0.02066,3.13221
00880.png,50.64219482,7.02089189,474.019,-0.0273,0.01986,-3.12568
00881.png,50.6419237,7.02087695,473.435,-0.04243,0.01738,-3.11789
00882.png,50.64165182,7.0208631,472.652,-0.0555,0.0161,-3.1293
00883.png,50.64137924,7.02085231,471.753,-0.05063,0.02159,3.13932
00884.png,50.64110651,7.0208439,471.036,-0.04486,0.02703,3.12113
00885.png,50.64083424,7.02083751,470.478,-0.02591,0.03034,3.11421
00886.png,50.64056328,7.02083133,470.304,-0.03064,0.03441,3.13163
00887.png,50.64029305,7.0208248,470.213,-0.02511,0.02967,3.13925
00888.png,50.6400223,7.02081504,470.193,-0.01616,0.02147,3.1142
00889.png,50.63975193,7.02080319,469.938,-0.023,0.02729,3.10263
00890.png,50.63948248,7.0207919,469.762,-0.02357,0.03232,3.13068
00891.png,50.63921318,7.0207791,469.701,-0.01664,0.03124,3.13869
00892.png,50.63894395,7.02076387,469.644,-0.01908,0.03295,3.12971
00893.png,50.6386757,7.02074797,469.44,-0.02211,0.03242,3.13849
00894.png,50.63840762,7.02073052,469.081,0.0058,0.04326,-3.14136
00895.png,50.63814046,7.02070958,469.054,0.00114,0.04341,-3.13282
00896.png,50.6378742,7.02068568,468.75,-0.00895,0.02713,-3.11759
00897.png,50.63760731,7.02065939,467.874,-0.02373,0.01778,-3.11824
00898.png,50.63733918,7.02063184,466.737,-0.03306,0.02249,-3.1293
00899.png,50.63707022,7.02060469,465.506,-0.04366,0.0326,-3.14069
00900.png,50.63680126,7.02058033,464.44,-0.04473,0.04676,3.13795
00901.png,50.63653049,7.02055813,463.941,-0.01586,0.06504,3.10067
00902.png,50.636261,7.02053638,464.157,-0.00815,0.07703,3.09146
00903.png,50.63599274,7.02051488,464.587,-0.032,0.07224,3.10306
00904.png,50.63572399,7.02049423,465.148,-0.02151,0.06351,3.08289
00905.png,50.63545601,7.02047606,465.32,-0.03371,0.0493,3.1006
00906.png,50.63518678,7.02045865,464.678,-0.00695,0.04403,3.09642
00907.png,50.63491588,7.02043841,464.251,0.01295,0.04817,3.07812
00908.png,50.63464372,7.02041465,464.26,-0.01078,0.0521,3.07577
00909.png,50.63437022,7.02039117,465.067,-0.02332,0.05118,3.09366
00910.png,50.63409555,7.02036733,465.764,-0.02597,0.04341,3.07933
00911.png,50.63382018,7.02034422,466.295,-0.02918,0.04015,3.07312
00912.png,50.633544,7.02032235,466.191,-0.01123,0.03647,3.07154
00913.png,50.63326664,7.02029945,466.109,-0.00636,0.0345,3.07051
00914.png,50.6329874,7.02027521,466.042,-0.01715,0.03257,3.06265
00915.png,50.63270603,7.0202507,466.093,-0.00023,0.03623,3.05654
00916.png,50.63242336,7.02022466,465.88,0.01984,0.02408,3.07758
00917.png,50.63213739,7.02019528,465.319,-0.05955,0.01649,3.09087
00918.png,50.63184809,7.02016963,463.836,-0.04855,0.00549,3.09308
00919.png,50.631544,7.02014729,461.913,-0.00999,0.00186,3.10924
00920.png,50.63124706,7.02012422,460.287,-0.04876,0.01231,3.10351
00921.png,50.63094731,7.0201032,459.351,-0.07213,0.05361,3.07362
00922.png,50.63064922,7.02008971,459.999,-0.08456,0.07395,3.05639
00923.png,50.63035437,7.02008381,461.616,-0.03759,0.07,3.03451
00924.png,50.63006269,7.02008258,463.456,-0.06245,0.06732,3.02345
00925.png,50.62977379,7.02008919,465.211,-0.10693,0.06584,3.02739
00926.png,50.62948709,7.02010703,466.863,-0.11786,0.05339,3.00917
00927.png,50.62920192,7.02013607,467.336,-0.07177,0.03569,2.97269
00928.png,50.62891715,7.0201725,467.283,-0.04132,0.03,2.93988
00929.png,50.62863195,7.02021306,467.193,-0.0064,0.03202,2.93135
00930.png,50.62833453,7.02025722,468.018,-0.06053,0.02995,2.92876
00931.png,50.62804751,7.02030499,468.152,-0.00346,0.01412,2.92049
00932.png,50.62775819,7.02035416,468.21,-0.07229,0.0154,2.90727
00933.png,50.62746754,7.02041189,468.409,-0.08691,0.01711,2.89502
00934.png,50.62717616,7.02047959,468.338,-0.06104,0.01324,2.87556
00935.png,50.6268844,7.0205553,468.11,-0.07251,0.01563,2.86519
00936.png,50.62659335,7.0206404,468.201,-0.0674,0.0145,2.86289
00937.png,50.62630259,7.02073419,468.334,-0.06139,0.00388,2.85668
00938.png,50.62601048,7.02083386,468.377,-0.04936,0.01291,2.83235
00939.png,50.6257176,7.02093795,468.824,-0.08413,0.03044,2.7906
00940.png,50.62542822,7.0210529,469.954,-0.08361,0.03611,2.78688
00941.png,50.62514099,7.02117701,471.42,-0.07612,0.02955,2.78024
00942.png,50.62485498,7.02130763,472.7,-0.0854,0.02183,2.74081
00943.png,50.62457199,7.02144809,473.011,-0.07742,0.00754,2.74209
00944.png,50.62429019,7.02159746,472.578,-0.06251,0.00144,2.74594
00945.png,50.62400778,7.02175413,472.174,-0.07305,0.00343,2.73177
00946.png,50.62372572,7.02191812,472.29,-0.06015,0.00919,2.71884
00947.png,50.62344447,7.02208833,472.543,-0.04326,0.00298,2.71179
00948.png,50.62316415,7.02226358,472.466,-0.02452,-0.00477,2.72458
00949.png,50.62288223,7.02243993,472.404,0.00693,-0.00533,2.72951
00950.png,50.62259795,7.02261358,472.342,-0.02101,0.0027,2.73485
00951.png,50.62231233,7.02278726,472.656,-0.07069,0.02078,2.72577
00952.png,50.62202791,7.02296518,473.32,-0.0246,0.02378,2.69987
00953.png,50.62174526,7.02314398,474.004,-0.04384,0.0236,2.69701
00954.png,50.62146441,7.02332537,474.901,-0.07492,0.02328,2.70881
00955.png,50.62118552,7.02351242,475.693,-0.11429,0.01849,2.7084
00956.png,50.62090903,7.02370798,476.076,-0.08283,0.01554,2.68266
00957.png,50.62062348,7.0239184,476.421,-0.05761,0.01208,2.64666
00958.png,50.62035085,7.02412585,476.281,-0.02314,0.00698,2.63909
00959.png,50.62007761,7.02433465,476.207,0.01311,0.00624,2.6347
00960.png,50.61980296,7.02454131,476.561,-0.01639,0.00901,2.65179
00961.png,50.61952672,7.02474719,476.933,0.00859,0.00895,2.65765
00962.png,50.61924865,7.02495164,477.197,-0.02012,0.00966,2.66261
00963.png,50.6189708,7.02515803,477.5,-0.01934,0.00417,2.68998
00964.png,50.61869101,7.02536515,477.652,-0.01812,0.00549,2.68849
00965.png,50.61841056,7.02557394,477.993,-0.01403,0.00199,2.69579
00966.png,50.61812918,7.02578331,478.263,-0.01054,-0.00017,2.70902
00967.png,50.61784593,7.02599192,478.524,-0.01681,0.0085,2.7057
00968.png,50.61756187,7.02619994,479.221,-0.04367,0.03018,2.70094
00969.png,50.61727966,7.02641004,480.712,-0.04939,0.04564,2.69298
00970.png,50.61700081,7.0266229,482.598,-0.03096,0.04266,2.68424
00971.png,50.61672484,7.02683743,484.33,-0.00558,0.03201,2.69419
00972.png,50.61644969,7.02705127,485.598,0.00195,0.02653,2.70791
00973.png,50.61616252,7.02727121,486.716,-0.02023,0.03825,2.69811
00974.png,50.61588738,7.02748269,487.822,-0.01691,0.03013,2.69461
00975.png,50.61561333,7.02769514,488.378,-0.01952,0.01032,2.70807
00976.png,50.61533814,7.02790891,488.233,-0.0321,-0.00418,2.70852
00977.png,50.61506113,7.02812548,487.749,-0.04292,-0.00054,2.70855
00978.png,50.61478329,7.02834586,487.401,-0.05652,0.01051,2.70673
00979.png,50.61450548,7.02857112,487.715,-0.04656,0.01158,2.68401
00980.png,50.61422883,7.02880061,487.963,-0.05161,0.0118,2.69152
00981.png,50.6139519,7.02903402,488.074,-0.04685,0.00625,2.6878
00982.png,50.61367524,7.02927155,488.033,-0.02147,0.01357,2.68785
00983.png,50.61339852,7.02951019,488.599,-0.07554,0.01763,2.69346
00984.png,50.61312298,7.02975328,488.789,-0.08003,0.01191,2.68202
00985.png,50.6128483,7.03000265,488.34,-0.0604,0.01352,2.65962
00986.png,50.61257496,7.03025755,487.826,-0.03156,0.0135,2.65551
00987.png,50.61229031,7.03052283,487.691,0.0168,0.0206,2.65683
00988.png,50.61201565,7.03077296,487.923,-0.00386,0.01958,2.67173
00989.png,50.61173944,7.03101834,488.165,-0.01868,0.02062,2.67268
00990.png,50.61146284,7.0312609,488.369,-0.01421,0.0226,2.66299
00991.png,50.61118648,7.0315009,489.026,-0.04117,0.02235,2.65748
00992.png,50.61091186,7.031743,489.567,-0.08398,0.01446,2.66806
00993.png,50.6106386,7.03199125,489.426,-0.05202,0.00186,2.65792
00994.png,50.61036481,7.03224339,489.324,-0.04191,0.0035,2.63007
00995.png,50.61009196,7.03249877,489.272,-0.04983,0.01635,2.62869
00996.png,50.60982055,7.03275766,489.361,-0.01985,0.01357,2.64254
00997.png,50.60954847,7.03301648,489.288,-0.02032,0.00647,2.64323
00998.png,50.60927522,7.03327484,489.072,-0.01861,0.00859,2.63336
00999.png,50.60900126,7.03353193,489.015,-0.04961,0.02416,2.6256
01000.png,50.60872939,7.03379113,489.524,-0.06537,0.0343,2.62672
01001.png,50.60846111,7.03405405,490.223,-0.05518,0.02879,2.6357
01002.png,50.60819445,7.03431874,490.876,-0.05537,0.02154,2.62155
01003.png,50.60791875,7.03459507,491.477,-0.03397,0.02224,2.6065
01004.png,50.60765493,7.03486184,492.348,-0.07541,0.02608,2.59377
01005.png,50.60739413,7.03513311,493.15,-0.06883,0.01932,2.59486
01006.png,50.60713515,7.03540854,493.358,-0.05705,0.01094,2.59729
01007.png,50.60687656,7.03568812,493.248,-0.05156,0.00789,2.58879
01008.png,50.60661861,7.03597147,492.543,0.0026,0.00425,2.58579
01009.png,50.60635936,7.03625294,491.868,0.08588,0.01103,2.60587
01010.png,50.60609485,7.036521,491.636,0.13367,0.01991,2.63019
01011.png,50.60582394,7.03676949,491.886,0.19048,0.01483,2.67071
01012.png,50.60554615,7.0369945,491.649,0.20267,0.01347,2.74178
01013.png,50.60525904,7.03718891,491.841,0.24388,0.01977,2.80406
01014.png,50.60495232,7.03735418,492.219,0.21995,0.01671,2.87189
01015.png,50.60465116,7.03747909,492.437,0.20244,0.0175,2.94301
01016.png,50.6043453,7.03757162,492.724,0.17514,0.02404,3.00135
01017.png,50.60403692,7.0376346,493.009,0.21131,0.01938,3.05897
01018.png,50.60372671,7.03766326,493.133,0.24753,0.01013,3.1349
01019.png,50.60341512,7.03765018,493.316,0.25131,0.01648,-3.08206
01020.png,50.60310417,7.03759506,493.746,0.22846,0.03429,-3.01604
01021.png,50.60279696,7.03749939,494.952,0.21526,0.01735,-2.95452
01022.png,50.60249361,7.03737125,495.236,0.20828,0.01572,-2.88113
01023.png,50.60218375,7.03720009,495.757,0.19629,0.02722,-2.80808
01024.png,50.60189282,7.03699918,496.728,0.1728,0.02703,-2.76855
01025.png,50.60160877,7.03677061,497.571,0.13551,0.02376,-2.72427
01026.png,50.60133187,7.03651946,498.18,0.13033,0.01913,-2.67743
01027.png,50.60106452,7.03624894,498.131,0.15782,0.0087,-2.61174
01028.png,50.60080725,7.03595298,498.059,0.19152,0.00706,-2.56249
01029.png,50.60056234,7.03562963,497.932,0.17432,0.00624,-2.52026
01030.png,50.60033098,7.03528351,497.352,0.20815,0.00192,-2.44747
01031.png,50.6001147,7.03491065,496.707,0.22056,0.01041,-2.37445
01032.png,50.59991654,7.03451076,496.344,0.22627,0.01012,-2.29857
01033.png,50.59973755,7.03408664,495.913,0.22842,0.00834,-2.21252
01034.png,50.59957903,7.03363833,495.666,0.12319,0.0332,-2.1647
01035.png,50.59943425,7.03317829,495.871,0.03547,0.04404,-2.14593
01036.png,50.59929549,7.03271612,495.826,0.04946,0.03178,-2.13796
01037.png,50.59916323,7.03225108,495.161,0.07796,0.01693,-2.1069
01038.png,50.59903858,7.03177899,494.065,0.11062,0.02577,-2.06168
01039.png,50.59892551,7.0312953,493.331,0.06009,0.03955,-2.03556
01040.png,50.59881706,7.0307845,493.1,-0.01806,0.04436,-2.04303
01041.png,50.59871434,7.03029492,492.451,-0.01004,0.02765,-2.02085
01042.png,50.59861357,7.02980202,491.37,-0.00286,0.02738,-2.01561
01043.png,50.59851543,7.02930657,490.456,0.02139,0.04129,-2.00132
01044.png,50.59842219,7.02880814,489.584,0.15033,0.02777,-1.97714
01045.png,50.59834324,7.02830007,488.748,0.24251,0.02594,-1.91145
01046.png,50.59828846,7.02777694,488.599,0.24585,0.03725,-1.8078
01047.png,50.59825921,7.02724158,488.788,0.23052,0.03742,-1.70646
01048.png,50.59825426,7.02669751,488.88,0.24239,0.04552,-1.61033
01049.png,50.59827481,7.02614926,489.242,0.25219,0.04533,-1.50983
01050.png,50.59832121,7.02560099,489.365,0.29171,0.04074,-1.41107
01051.png,50.59839822,7.02505539,489.518,0.30617,0.05573,-1.32895
01052.png,50.59850577,7.02451865,489.957,0.33011,0.07735,-1.24314
01053.png,50.59864951,7.02397731,490.696,0.30591,0.07079,-1.13983
01054.png,50.59881581,7.0234746,491.746,0.21863,0.07514,-1.07044
01055.png,50.59900161,7.02298825,493.212,0.19661,0.06028,-0.98471
01056.png,50.59921154,7.02249577,493.581,0.12841,0.04601,-0.93666
01057.png,50.59942606,7.02203279,492.947,0.20619,0.05687,-0.88432
01058.png,50.59966911,7.0215727,493.418,0.14035,0.0847,-0.84595
01059.png,50.59992444,7.02113186,494.093,0.17124,0.06984,-0.81892
01060.png,50.60018055,7.02072536,494.576,0.16229,0.05388,-0.74272
01061.png,50.60044826,7.0203352,495.046,0.16461,0.04807,-0.67812
01062.png,50.60072748,7.01996264,495.186,0.15624,0.04289,-0.61001
01063.png,50.6010186,7.0196091,495.455,0.10367,0.05969,-0.57081
01064.png,50.60131758,7.01927121,496.184,0.15208,0.05492,-0.54041
01065.png,50.60162365,7.01895173,496.79,0.13822,0.03702,-0.4729
01066.png,50.6019389,7.01865048,497.039,0.10334,0.03497,-0.41925
01067.png,50.60226224,7.01836597,497.255,0.09131,0.03639,-0.38937
01068.png,50.60259247,7.01809691,497.623,-0.03881,0.0389,-0.36921
01069.png,50.6029387,7.01781632,497.444,-0.11986,0.03687,-0.39913
01070.png,50.60327084,7.01753649,496.835,-0.052,0.02856,-0.43098
01071.png,50.60360348,7.01725174,496.527,-0.05173,0.03081,-0.42842
01072.png,50.60393727,7.01696234,496.233,-0.05449,0.02674,-0.44099
01073.png,50.60427179,7.01666617,496.017,-0.08658,0.0266,-0.45786
01074.png,50.60460549,7.01636015,495.613,-0.064,0.0192,-0.46914
01075.png,50.60493957,7.01604658,494.847,-0.06412,0.02053,-0.49762
01076.png,50.60527297,7.0157252,494.12,-0.02926,0.0282,-0.49862
01077.png,50.60560701,7.01539963,493.927,0.00734,0.02982,-0.48174
01078.png,50.60594363,7.0150753,493.951,-0.04179,0.0263,-0.48823
01079.png,50.60628163,7.01474866,493.604,-0.07056,0.02546,-0.53306
01080.png,50.60661695,7.01441437,493.125,-0.01303,0.02636,-0.52059
01081.png,50.60695197,7.01407708,493.539,-0.03335,0.02678,-0.49724
01082.png,50.6072883,7.01373774,493.786,0.03096,0.01661,-0.50443
01083.png,50.60766828,7.01336244,493.98,0.02495,0.02129,-0.50874
01084.png,50.60800933,7.01303329,494.04,0.00282,0.01848,-0.49747
01085.png,50.60835135,7.01270658,493.729,-0.02995,0.02134,-0.49183
01086.png,50.6086931,7.01237922,493.536,-0.07341,0.02984,-0.50698
01087.png,50.60903176,7.0120453,493.546,-0.05463,0.02171,-0.52422
01088.png,50.60936761,7.0117066,493.197,-0.02601,0.01593,-0.526
01089.png,50.60970262,7.01136644,492.611,-0.01271,0.03036,-0.52715
01090.png,50.6100357,7.01102506,492.756,-0.03809,0.03562,-0.51396
01091.png,50.61036701,7.01068228,493.005,-0.02166,0.02919,-0.51186
01092.png,50.61069844,7.01033985,492.949,0.0276,0.01028,-0.52395
01093.png,50.61103149,7.0100003,492.086,0.02601,0.00457,-0.51587
01094.png,50.61136745,7.00966467,491.096,0.00052,0.03009,-0.50809
01095.png,50.61170339,7.00933155,491.366,-0.04007,0.05333,-0.49199
01096.png,50.61203807,7.0089987,491.791,-0.01087,0.03118,-0.51131
01097.png,50.61237201,7.00866737,492.012,0.0143,0.01971,-0.52041
01098.png,50.61270631,7.00833874,492.258,0.01978,0.02643,-0.50583
01099.png,50.61304207,7.00801471,492.163,0.02235,0.03218,-0.50258
01100.png,50.61337814,7.00769422,492.471,-0.01084,0.04046,-0.47884
01101.png,50.61374069,7.00734938,492.53,-0.003,0.03253,-0.48123
01102.png,50.61413007,7.006981,492.499,-0.02226,0.04294,-0.50142
01103.png,50.61450498,7.0066272,492.617,-0.0103,0.04733,-0.52908
01104.png,50.61483782,7.00631258,492.877,-0.02009,0.04928,-0.53921
01105.png,50.61516873,7.00599887,492.986,0.01911,0.04098,-0.53848
01106.png,50.61550008,7.00569002,493.107,0.00757,0.04433,-0.53885
01107.png,50.61583115,7.00538469,493.448,-0.00483,0.05027,-0.53815
01108.png,50.61616114,7.0050814,493.83,0.00318,0.04308,-0.54425
01109.png,50.61649028,7.00477997,494.083,0.01558,0.03185,-0.53768
01110.png,50.61682017,7.00448133,494.141,0.02423,0.02501,-0.52471
01111.png,50.61715227,7.00418635,494.168,0.02687,0.02718,-0.52753
01112.png,50.61748638,7.00389522,494.158,0.03492,0.0272,-0.53066
01113.png,50.61782217,7.0036084,494.213,0.02201,0.02327,-0.51255
01114.png,50.61815949,7.00332445,494.36,-0.01577,0.02285,-0.49516
01115.png,50.61849807,7.00304015,494.468,-0.0489,0.02589,-0.50724
